id_transaccion,comercio,fecha,monto,categoria_comercio,edad_cliente,metodo_pago,es_fraude
L2-000616,LibreriaCentral,2025-10-06,132.17, Deportes,18.0,EFECTIVO.,0
L2-000617,HogarFacil,2025-10-14,13.9,Educacion,34.0,TRANSFERENCIA,0
L2-000618,DeportesTotal,2025-07-31,84.26,Deportes,18.0,,0
L2-000619,TiendaExpress,2025-12-29,43.57,TECNOLOGIA,19.0,Transferencia_Bancaria,0
L2-000620,TiendaExpress,2025-08-09,82.55,TECNOLOGIA,39.0,Tarjeta Debito,0
L2-000621,TiendaExpress,2025-11-13,70.5, Farmacia,48.0, Efectivo,0
L2-000622,HogarFacil,2025-12-25,100.71, Retail,40.0,EFECTIVO.,0
L2-000623,TecnoCenter,2025-07-15,50.92,Retail_,44.0,Tarjeta Debito,0
L2-000624,SuperMax,2025-12-27,173.54,Moda,29.0,Tarjeta_Debito,0
L2-000625,HogarFacil,2025-12-24,37.54,Retail_,34.0,Transferencia_Bancaria,0
L2-000626,ModaViva,2025-10-22,127.28,DEPORTES.,42.0, Efectivo,0
L2-000627,DeportesTotal,2025-11-10,143.44,Educación,36.0,Tarjeta Credito,0
L2-000628,HogarFacil,2025-09-28,88.37,MODA.,59.0,Tarjeta_Credito,0
L2-000629,AutoRepuestos,2025-10-02,4221.24,Educacion,43.0,Efectivo,0
L2-000630,TecnoCenter,2025-09-19,,Deportes,58.0,Tarjeta_Debito,0
L2-000631,FarmaVida,2025-09-29,38.36,Tecnologia,31.0,,0
L2-000632,SuperMax,2025-08-30,80.09,TECNOLOGIA,49.0,TRANSFERENCIA,0
L2-000633,SuperMax,2025-11-11,89.33,,37.0,Tarjeta_Debito,0
L2-000634,TiendaExpress,2025-12-12,48.06,Farmacia,42.0,Tarjeta Credito,0
L2-000635,HogarFacil,2025-07-05,15.58, Retail,48.0,EFECTIVO.,0
L2-000636,TiendaExpress,2025-12-20,39.71,Educacion,40.0,Tarjeta Credito,0
L2-000637,AutoRepuestos,2025-07-14,91.48,Farmacia,32.0, Efectivo,0
L2-000638,TecnoCenter,2025-08-03,,Retail,33.0,TRANSFERENCIA,0
L2-000639,TecnoCenter,2025-11-22,129.66,Farmacia ,37.0,Tarjeta Debito,0
L2-000640,SuperMax,2025-10-28,141.7,Moda,50.0,Tarjeta_Debito,0
L2-000641,LibreriaCentral,2025-09-15,124.51,Moda,52.0,TARJETA DEBITO,0
L2-000642,DeportesTotal,2025-08-26,66.11,Educación,11.0,EFECTIVO.,0
L2-000643,DeportesTotal,2025-12-07,,EDUCACION,34.0,Transferencia,0
L2-000644,ModaViva,2025-08-09,85.98,Educacion,30.0,TRANSFERENCIA,0
L2-000645,AutoRepuestos,2025-11-22,,,29.0,Tarjeta Credito,0
L2-000646,TiendaExpress,2025-08-10,,Alimentos,33.0,,0
L2-000647,SuperMax,2025-10-26,5.92,Deportes,35.0,TRANSFERENCIA,0
L2-000648,TecnoCenter,2025-07-11,,Educación,51.0,Tarjeta_Debito,0
L2-000649,SuperMax,2025-08-03,162.71,MODA.,39.0,TARJETA DEBITO,0
L2-000650,TiendaExpress,2025-11-28,, Deportes,61.0,Tarjeta Credito,0
L2-000651,SuperMax,2025-11-07,91.65,,37.0, Efectivo,0
L2-000652,LibreriaCentral,2025-12-03,85.48,HOGAR_,46.0,Efectivo,0
L2-000653,TiendaExpress,2025-11-30,65.13, Automotriz,24.0,Tarjeta_Debito,0
L2-000654,LibreriaCentral,2025-12-18,44.18,alimentos_,22.0,TRANSFERENCIA,0
L2-000655,TiendaExpress,2025-08-29,108.66,EDUCACION,34.0,Tarjeta Credito,0
L2-000656,FarmaVida,2025-08-11,43.0,Educacion,61.0, Efectivo,0
L2-000657,GourmetPlus,2025-11-28,80.6,DEPORTES.,20.0, Efectivo,0
L2-000658,GourmetPlus,2025-09-19,77.97,Deportes,45.0,EFECTIVO.,1
L2-000659,TiendaExpress,2025-11-28,49.05,Moda,44.0,Transferencia,0
L2-000660,HogarFacil,2025-10-19,45.29,Hogar,36.0,TARJETA CREDITO,0
L2-000661,FarmaVida,2025-11-20,105.43,TECNOLOGIA,24.0, Efectivo,1
L2-000662,AutoRepuestos,2025-11-18,108.64, Automotriz,42.0,Tarjeta_Debito,0
L2-000663,TecnoCenter,2025-09-03,124.97,EDUCACION,56.0,TARJETA DEBITO,0
L2-000664,TiendaExpress,2025-07-06,106.38, Retail,35.0,Tarjeta_Debito,0
L2-000665,GourmetPlus,2025-08-14,81.32, Deportes,40.0,TARJETA DEBITO,0
L2-000666,LibreriaCentral,2025-09-27,56.06,Tecnología,64.0,Tarjeta Credito,0
L2-000667,GourmetPlus,2025-12-19,92.55,Farmacia,33.0,Tarjeta Credito,0
L2-000668,LibreriaCentral,2025-11-07,120.61,Hogar,53.0,EFECTIVO.,0
L2-000669,GourmetPlus,2025-10-31,124.83, Farmacia,26.0,Efectivo,0
L2-000670,TiendaExpress,2025-11-01,81.6,Automotriz,18.0,Transferencia,0
L2-000671,DeportesTotal,2025-11-11,,Tecnología,38.0,TARJETA DEBITO,0
L2-000672,LibreriaCentral,2025-09-06,87.48,MODA.,18.0,EFECTIVO.,0
L2-000673,DeportesTotal,2025-07-25,123.89,Alimentos ,18.0,Efectivo,0
L2-000674,DeportesTotal,2025-09-13,165.45,DEPORTES.,34.0,Transferencia_Bancaria,0
L2-000675,HogarFacil,2025-07-03,99.86,Automotriz,41.0,Efectivo,0
L2-000676,LibreriaCentral,2025-12-21,92.14, Farmacia,55.0,TARJETA CREDITO,0
L2-000677,SuperMax,2025-07-11,74.98,,52.0, Efectivo,0
L2-000678,FarmaVida,2025-07-21,,Retail,63.0, Efectivo,0
L2-000679,ModaViva,2025-12-18,54.27,Tecnologia,54.0,Tarjeta Credito,0
L2-000680,HogarFacil,2025-07-12,20.56,Educacion,37.0,TARJETA CREDITO,0
L2-000681,DeportesTotal,2025-07-17,7967.27,Automotriz,4.0,TRANSFERENCIA,0
L2-000682,DeportesTotal,2025-12-04,20.74,Tecnologia,18.0,TARJETA DEBITO,0
L2-000683,AutoRepuestos,2025-09-30,143.95,Educación,39.0,Tarjeta Debito,0
L2-000684,DeportesTotal,2025-12-18,63.21,Deportes,33.0, Efectivo,0
L2-000685,ModaViva,2025-07-10,104.86,Automotriz,24.0,Tarjeta_Credito,0
L2-000686,LibreriaCentral,2025-11-05,27.3,HOGAR_,24.0,TARJETA DEBITO,0
L2-000687,ModaViva,2025-07-23,34.65,Alimentos,52.0,TRANSFERENCIA,0
L2-000688,ModaViva,2025-07-13,136.5, Deportes,18.0,Transferencia_Bancaria,0
L2-000689,TecnoCenter,2025-11-30,60.63,Automotriz,25.0,Tarjeta_Credito,0
L2-000690,AutoRepuestos,2025-12-14,,Deportes,46.0,Tarjeta Debito,0
L2-000691,GourmetPlus,2025-12-18,115.57, Deportes,50.0,Transferencia,0
L2-000692,DeportesTotal,2025-11-16,108.08,Tecnologia,56.0,Efectivo,0
L2-000693,LibreriaCentral,2025-10-22,49.71,Hogar,35.0,Tarjeta Debito,0
L2-000694,ModaViva,2025-10-12,134.92,alimentos_,38.0,TARJETA CREDITO,0
L2-000695,AutoRepuestos,2025-08-20,78.92,Farmacia ,54.0,Transferencia_Bancaria,0
L2-000696,ModaViva,2025-08-26,66.29, Moda ,47.0,TARJETA CREDITO,0
L2-000697,AutoRepuestos,2025-10-07,24.02,TECNOLOGIA,57.0,Tarjeta_Credito,0
L2-000698,ModaViva,2025-10-27,58.25,DEPORTES.,37.0,Tarjeta Debito,0
L2-000699,TiendaExpress,2025-11-21,62.58,EDUCACION,39.0,Tarjeta Credito,0
L2-000700,HogarFacil,2025-12-28,94.26,Automotriz,53.0,TARJETA DEBITO,0
L2-000701,AutoRepuestos,2025-08-06,95.75, Deportes,46.0,TARJETA DEBITO,0
L2-000702,TecnoCenter,2025-08-21,79.34,Retail,45.0,Transferencia_Bancaria,0
L2-000703,TiendaExpress,2025-08-03,54.92,Alimentos,27.0,Transferencia,0
L2-000704,TecnoCenter,2025-11-01,45.26,Educacion,42.0,TARJETA DEBITO,0
L2-000705,HogarFacil,2025-11-11,47.04,Automotriz,48.0,TARJETA DEBITO,0
L2-000706,SuperMax,2025-07-07,78.56,AUTOMOTRIZ,25.0,TARJETA CREDITO,0
L2-000707,HogarFacil,2025-12-06,43.76, Automotriz,26.0,Tarjeta_Debito,0
L2-000708,SuperMax,2025-08-15,116.39,HOGAR_,52.0, Efectivo,1
L2-000709,SuperMax,2025-11-11,125.56,Farmacia,58.0,TARJETA DEBITO,0
L2-000710,TiendaExpress,2025-09-15,144.59,Retail,38.0,Efectivo,0
L2-000711,LibreriaCentral,2025-12-11,17.01,Alimentos,46.0,Transferencia_Bancaria,1
L2-000712,TecnoCenter,2025-08-28,3214.44,Alimentos,47.0,TARJETA DEBITO,0
L2-000713,ModaViva,2025-07-09,57.11,Farmacia,24.0,TRANSFERENCIA,0
L2-000714,TecnoCenter,2025-07-09,123.45,,38.0,Tarjeta Credito,0
L2-000715,LibreriaCentral,2025-07-21,89.15, Retail,33.0,Tarjeta_Credito,0
L2-000716,ModaViva,2025-07-14,31.08, Moda ,47.0,Tarjeta_Debito,0
L2-000717,TiendaExpress,2025-08-07,10.53,DEPORTES.,50.0,Tarjeta_Debito,0
L2-000718,TiendaExpress,2025-12-24,,Deportes,40.0,EFECTIVO.,0
L2-000719,FarmaVida,2025-12-13,80.96,Automotriz,28.0,TARJETA CREDITO,0
L2-000720,TecnoCenter,2025-09-10,108.82,Alimentos ,39.0,TARJETA CREDITO,0
L2-000721,AutoRepuestos,2025-09-16,114.14,HOGAR_,35.0, Efectivo,0
L2-000722,AutoRepuestos,2025-09-29,94.62, Moda ,38.0,TARJETA DEBITO,1
L2-000723,TiendaExpress,2025-07-10,126.26,Moda,42.0, Efectivo,0
L2-000724,ModaViva,2025-07-30,134.14,Educacion,37.0,TRANSFERENCIA,0
L2-000725,LibreriaCentral,2025-10-19,87.89,Hogar ,18.0, Efectivo,0
L2-000726,LibreriaCentral,2025-12-26,62.32,Retail_,55.0, Efectivo,0
L2-000727,ModaViva,2025-12-30,102.86, Deportes,46.0,TARJETA CREDITO,0
L2-000728,AutoRepuestos,2025-07-04,50.45,alimentos_,40.0,Tarjeta Debito,0
L2-000729,HogarFacil,2025-09-10,2226.67,Educacion,30.0,EFECTIVO.,0
L2-000730,FarmaVida,2025-08-27,50.37,Deportes,22.0,TRANSFERENCIA,0
L2-000731,FarmaVida,2025-11-22,95.96, Farmacia,49.0,Tarjeta Debito,0
L2-000732,ModaViva,2025-11-15,96.21,Hogar,42.0,Tarjeta_Debito,0
L2-000733,ModaViva,2025-09-24,127.51,Tecnología,40.0,TARJETA CREDITO,0
L2-000734,TiendaExpress,2025-11-01,38.1, Automotriz,26.0,Transferencia,0
L2-000735,LibreriaCentral,2025-10-04,112.31, Automotriz,22.0,Tarjeta Debito,0
L2-000736,HogarFacil,2025-10-29,82.22,,55.0,TARJETA DEBITO,0
L2-000737,SuperMax,2025-12-04,95.18, Retail,49.0,Efectivo,0
L2-000738,HogarFacil,2025-09-16,117.65,,46.0,,0
L2-000739,TecnoCenter,2025-11-03,69.21,Hogar,47.0,Transferencia,0
L2-000740,DeportesTotal,2025-07-01,45.1,Hogar ,50.0,TRANSFERENCIA,0
L2-000741,DeportesTotal,2025-08-28,78.7,Retail_,68.0,Transferencia_Bancaria,0
L2-000742,ModaViva,2025-12-14,45.68,Hogar,49.0,TRANSFERENCIA,0
L2-000743,TecnoCenter,2025-10-30,107.36,Automotriz,45.0,Tarjeta_Debito,0
L2-000744,TecnoCenter,2025-09-05,67.01,Moda,40.0, Efectivo,0
L2-000745,HogarFacil,2025-09-30,,alimentos_,28.0,TARJETA CREDITO,0
L2-000746,HogarFacil,2025-12-26,114.27,TECNOLOGIA,26.0,Efectivo,0
L2-000747,HogarFacil,2025-08-27,139.6,,38.0,TARJETA CREDITO,0
L2-000748,GourmetPlus,2025-09-18,74.55,Retail,36.0,Tarjeta_Credito,0
L2-000749,SuperMax,2025-09-18,52.1,Hogar ,29.0,Tarjeta Credito,0
L2-000750,TecnoCenter,2025-09-25,, Farmacia,18.0,Tarjeta Credito,0
L2-000751,DeportesTotal,2025-12-11,100.07,AUTOMOTRIZ,42.0,Tarjeta Credito,0
L2-000752,FarmaVida,2025-12-09,1.0,AUTOMOTRIZ,50.0, Efectivo,0
L2-000753,FarmaVida,2025-09-03,87.7,Retail,26.0,Efectivo,0
L2-000754,FarmaVida,2025-09-03,178.04,alimentos_,49.0,Tarjeta_Credito,0
L2-000755,ModaViva,2025-08-16,85.74,EDUCACION,29.0,Tarjeta Debito,0
L2-000756,FarmaVida,2025-12-23,80.11,Tecnologia,29.0,Tarjeta_Debito,0
L2-000757,SuperMax,2025-11-29,64.91,MODA.,29.0,Tarjeta Debito,0
L2-000758,GourmetPlus,2025-12-03,102.73,Retail,18.0,Transferencia_Bancaria,0
L2-000759,FarmaVida,2025-12-12,94.18,DEPORTES.,28.0,Tarjeta_Credito,0
L2-000760,GourmetPlus,2025-08-18,66.03,Educacion,56.0,EFECTIVO.,0
L2-000761,DeportesTotal,2025-12-10,84.59,Automotriz,59.0,Tarjeta_Debito,0
L2-000762,HogarFacil,2025-12-21,,Educacion,25.0,Transferencia,0
L2-000763,HogarFacil,2025-09-16,66.99,TECNOLOGIA,51.0,Tarjeta_Credito,0
L2-000764,LibreriaCentral,2025-07-01,117.3, Retail,22.0,Transferencia_Bancaria,0
L2-000765,TiendaExpress,2025-11-25,155.5, Retail,37.0, Efectivo,0
L2-000766,TecnoCenter,2025-08-19,50.3,MODA.,35.0,Tarjeta_Credito,0
L2-000767,GourmetPlus,2025-07-31,75.9,Farmacia ,30.0,Tarjeta_Debito,0
L2-000768,LibreriaCentral,2025-12-08,,TECNOLOGIA,43.0,,0
L2-000769,AutoRepuestos,2025-09-11,86.96, Retail,37.0,TARJETA CREDITO,0
L2-000770,DeportesTotal,2025-07-18,134.36,Tecnologia,61.0,Tarjeta_Credito,0
L2-000771,ModaViva,2025-10-04,100.39,MODA.,11.0,Transferencia_Bancaria,0
L2-000772,LibreriaCentral,2025-12-30,,Tecnología,39.0,TARJETA DEBITO,0
L2-000773,SuperMax,2025-09-18,,Hogar ,18.0, Efectivo,0
L2-000774,TecnoCenter,2025-11-25,7139.13,,50.0,EFECTIVO.,0
L2-000775,TiendaExpress,2025-07-18,160.71,Tecnologia,50.0,Tarjeta Credito,0
L2-000776,LibreriaCentral,2025-08-09,6133.98,AUTOMOTRIZ,31.0,Tarjeta_Credito,0
L2-000777,TiendaExpress,2025-07-04,121.5,Farmacia ,29.0,Tarjeta Debito,0
L2-000778,TecnoCenter,2025-07-25,,TECNOLOGIA,25.0,TARJETA DEBITO,0
L2-000779,LibreriaCentral,2025-11-08,81.32,AUTOMOTRIZ,45.0,Transferencia_Bancaria,0
L2-000780,DeportesTotal,2025-12-04,93.01,Educación,45.0,Efectivo,0
L2-000781,HogarFacil,2025-11-08,84.86,Deportes,41.0,Tarjeta_Debito,0
L2-000782,ModaViva,2025-09-05,60.13,Deportes,39.0,Efectivo,0
L2-000783,FarmaVida,2025-08-31,13.73,Alimentos,46.0,TARJETA DEBITO,0
L2-000784,TecnoCenter,2025-12-08,103.64,HOGAR_,34.0, Efectivo,0
L2-000785,HogarFacil,2025-08-19,66.69,Farmacia,38.0,Tarjeta Credito,0
L2-000786,FarmaVida,2025-12-17,98.13,Educacion,48.0,TARJETA CREDITO,0
L2-000787,HogarFacil,2025-11-30,128.3, Retail,25.0,Tarjeta Credito,0
L2-000788,DeportesTotal,2025-08-16,62.52,Retail,57.0,Tarjeta_Debito,0
L2-000789,ModaViva,2025-08-30,26.89,Educación,42.0,Transferencia,0
L2-000790,SuperMax,2025-07-07,5346.16,Alimentos ,45.0, Efectivo,0
L2-000791,LibreriaCentral,2025-09-24,92.02,,,TRANSFERENCIA,0
L2-000792,LibreriaCentral,2025-12-20,119.81, Deportes,25.0,Tarjeta_Debito,0
L2-000793,,2025-08-04,104.14,,35.0,Efectivo,0
L2-000794,TiendaExpress,2025-07-28,110.76, Retail,39.0,TARJETA DEBITO,0
L2-000795,FarmaVida,2025-08-29,88.65,Automotriz,30.0,Efectivo,0
L2-000796,FarmaVida,2025-11-16,112.37,MODA.,41.0,Tarjeta Credito,0
L2-000797,TiendaExpress,2025-10-23,83.48,Moda,39.0,EFECTIVO.,0
L2-000798,GourmetPlus,2025-11-07,52.76,Farmacia ,42.0,,0
L2-000799,AutoRepuestos,2025-08-01,105.08,alimentos_,43.0,TRANSFERENCIA,0
L2-000800,AutoRepuestos,2025-12-20,81.26,Automotriz,45.0,Tarjeta_Credito,0
L2-000801,FarmaVida,2025-08-29,78.51,Educación,40.0,Tarjeta_Credito,0
L2-000802,HogarFacil,2025-11-27,120.01,alimentos_,41.0, Efectivo,0
L2-000803,TecnoCenter,2025-08-25,94.98, Automotriz,30.0,TARJETA DEBITO,0
L2-000804,HogarFacil,2025-09-12,108.63,AUTOMOTRIZ,24.0,Tarjeta_Debito,0
L2-000805,ModaViva,2025-12-08,155.59,Educacion,41.0, Efectivo,0
L2-000806,ModaViva,2025-12-06,,Hogar,34.0,Transferencia,0
L2-000807,ModaViva,2025-09-06,38.44,Automotriz,65.0,Efectivo,0
L2-000808,LibreriaCentral,2025-09-23,84.87,Automotriz,36.0,EFECTIVO.,0
L2-000809,,2025-08-07,138.79,Farmacia,33.0,Tarjeta_Debito,0
L2-000810,GourmetPlus,2025-12-22,70.32,alimentos_,26.0,Tarjeta Debito,0
L2-000811,LibreriaCentral,2025-07-11,102.97,Farmacia,38.0,Transferencia,0
L2-000812,TiendaExpress,2025-09-24,34.97, Farmacia,31.0,Tarjeta Debito,0
L2-000813,GourmetPlus,2025-10-17,58.53,Moda,39.0,Tarjeta_Debito,0
L2-000814,AutoRepuestos,2025-12-26,113.62,Educación,20.0,TRANSFERENCIA,0
L2-000815,GourmetPlus,2025-11-22,29.1, Moda ,47.0,TARJETA CREDITO,0
L2-000816,SuperMax,2025-10-11,77.08,DEPORTES.,18.0,EFECTIVO.,0
L2-000817,AutoRepuestos,2025-11-06,56.95,Moda,4.0,Tarjeta Credito,0
L2-000818,FarmaVida,2025-11-09,38.51,TECNOLOGIA,43.0,Tarjeta Debito,0
L2-000819,FarmaVida,2025-08-09,83.08,HOGAR_,41.0,Tarjeta_Debito,0
L2-000820,LibreriaCentral,2025-10-02,87.18,HOGAR_,19.0,Efectivo,0
L2-000821,AutoRepuestos,2025-08-07,64.27,Tecnologia,30.0,Tarjeta_Credito,0
L2-000822,FarmaVida,2025-11-08,87.46, Farmacia,47.0,,0
L2-000823,TiendaExpress,2025-11-09,36.72,Hogar ,46.0,Tarjeta_Credito,1
L2-000824,HogarFacil,2025-10-15,135.43,Educacion,29.0,TARJETA CREDITO,0
L2-000825,LibreriaCentral,2025-10-08,105.63,Alimentos,55.0,TRANSFERENCIA,0
L2-000826,SuperMax,2025-10-03,4021.94,DEPORTES.,31.0,Transferencia,0
L2-000827,ModaViva,2025-11-03,1.0,Retail_,26.0,Tarjeta Debito,0
L2-000828,GourmetPlus,2025-08-14,166.37,,27.0, Efectivo,0
L2-000829,FarmaVida,2025-09-11,1.0,Hogar,30.0,Tarjeta Debito,0
L2-000830,LibreriaCentral,2025-12-28,57.43,Farmacia,28.0,Tarjeta_Debito,0
L2-000831,LibreriaCentral,2025-07-24,81.88,EDUCACION,30.0,Tarjeta_Debito,0
L2-000832,TecnoCenter,2025-09-30,,MODA.,53.0,TARJETA DEBITO,0
L2-000833,DeportesTotal,2025-11-20,167.86,Deportes,25.0,Tarjeta_Credito,0
L2-000834,TecnoCenter,2025-11-24,132.48,Alimentos,52.0,TARJETA DEBITO,0
L2-000835,LibreriaCentral,2025-09-04,44.8,HOGAR_,35.0,TARJETA CREDITO,0
L2-000836,HogarFacil,2025-09-06,98.2,MODA.,63.0,Tarjeta Debito,0
L2-000837,ModaViva,2025-10-20,52.79,TECNOLOGIA,32.0,TRANSFERENCIA,0
L2-000838,TecnoCenter,2025-09-29,105.48,DEPORTES.,25.0,Transferencia,0
L2-000839,ModaViva,2025-08-02,67.44,Educación,30.0,TARJETA CREDITO,0
L2-000840,FarmaVida,2025-12-19,90.7,Educacion,55.0,TARJETA CREDITO,0
L2-000841,LibreriaCentral,2025-12-02,55.53,Retail,40.0,Tarjeta Credito,0
L2-000842,ModaViva,2025-08-05,75.93,,35.0,Tarjeta_Debito,0
L2-000843,AutoRepuestos,2025-10-13,26.06,Retail,46.0,Transferencia_Bancaria,0
L2-000844,HogarFacil,2025-11-06,67.2,,49.0,TRANSFERENCIA,0
L2-000845,TecnoCenter,2025-07-06,47.31,Educación,47.0,TARJETA CREDITO,0
L2-000846,GourmetPlus,2025-11-26,55.44,HOGAR_,48.0,Tarjeta_Debito,0
L2-000847,ModaViva,2025-07-24,119.81,Educación,41.0,TARJETA CREDITO,0
L2-000848,TecnoCenter,2025-09-13,113.66,MODA.,57.0,Transferencia,0
L2-000849,GourmetPlus,2025-08-02,154.16,Moda,32.0,Tarjeta Credito,0
L2-000850,DeportesTotal,2025-10-17,48.86,EDUCACION,31.0, Efectivo,0
L2-000851,ModaViva,2025-11-04,132.99,Retail,32.0,Tarjeta_Credito,0
L2-000852,TiendaExpress,2025-10-10,111.66,Educacion,27.0,TARJETA CREDITO,0
L2-000853,HogarFacil,2025-10-03,6.45,,23.0,Tarjeta_Credito,0
L2-000854,FarmaVida,2025-09-18,86.96,Moda,18.0,TRANSFERENCIA,1
L2-000855,SuperMax,2025-10-09,82.77,,41.0,Transferencia,0
L2-000856,DeportesTotal,2025-12-04,117.58,Alimentos ,19.0,Tarjeta Credito,0
L2-000857,DeportesTotal,2025-07-19,130.26,Tecnología,34.0,TARJETA CREDITO,0
L2-000858,GourmetPlus,2025-11-12,97.36,Tecnologia,31.0,EFECTIVO.,0
L2-000859,SuperMax,2025-09-12,77.51,Moda,37.0,Transferencia_Bancaria,0
L2-000860,FarmaVida,2025-07-30,147.46,MODA.,38.0,Tarjeta_Debito,0
L2-000861,DeportesTotal,2025-07-13,91.46,Tecnología,39.0,Tarjeta Credito,0
L2-000862,FarmaVida,2025-11-06,130.91, Automotriz,32.0,TARJETA CREDITO,0
L2-000863,FarmaVida,2025-12-05,130.44,MODA.,37.0,Transferencia_Bancaria,0
L2-000864,TecnoCenter,2025-11-23,75.07,,18.0,TARJETA DEBITO,0
L2-000865,ModaViva,2025-10-17,179.96,EDUCACION,21.0,Transferencia,0
L2-000866,AutoRepuestos,2025-09-01,113.19,Farmacia,44.0,Tarjeta Debito,0
L2-000867,LibreriaCentral,2025-10-20,72.54,Retail,28.0,Efectivo,0
L2-000868,SuperMax,2025-11-03,109.34,Tecnologia,35.0,Efectivo,0
L2-000869,FarmaVida,2025-09-23,69.24,Alimentos,18.0,Transferencia,0
L2-000870,GourmetPlus,2025-10-20,94.01, Moda ,34.0, Efectivo,0
L2-000871,HogarFacil,2025-09-06,30.98,Educación,31.0,Tarjeta_Debito,0
L2-000872,ModaViva,2025-09-23,135.88, Deportes,43.0,Transferencia_Bancaria,0
L2-000873,TecnoCenter,2025-08-04,81.96,Automotriz,44.0,Transferencia,0
L2-000874,GourmetPlus,2025-08-30,80.55, Deportes,8.0,Transferencia,0
L2-000875,TiendaExpress,2025-10-26,95.62,Deportes,48.0,EFECTIVO.,0
L2-000876,ModaViva,2025-08-09,,,28.0,Efectivo,0
L2-000877,FarmaVida,2025-11-13,1.0, Farmacia,47.0,Efectivo,0
L2-000878,ModaViva,2025-12-14,100.64,Moda,49.0,TRANSFERENCIA,0
L2-000879,HogarFacil,2025-10-07,42.06,Deportes,54.0,TRANSFERENCIA,0
L2-000880,HogarFacil,2025-07-12,13.98,Retail,38.0,Efectivo,0
L2-000881,LibreriaCentral,2025-10-20,83.43, Retail,44.0,Transferencia,0
L2-000882,DeportesTotal,2025-11-29,111.06,Tecnologia,39.0, Efectivo,0
L2-000883,ModaViva,2025-07-03,150.99,Educación,30.0,TARJETA CREDITO,0
L2-000884,ModaViva,2025-11-24,7125.45,,41.0,Transferencia_Bancaria,1
L2-000885,SuperMax,2025-08-31,101.39,Tecnologia,9.0, Efectivo,0
L2-000886,AutoRepuestos,2025-09-27,80.6,HOGAR_,46.0,Tarjeta_Credito,0
L2-000887,AutoRepuestos,2025-11-05,115.4, Retail,20.0,Transferencia_Bancaria,0
L2-000888,DeportesTotal,2025-11-08,102.27,TECNOLOGIA,41.0,Transferencia_Bancaria,0
L2-000889,AutoRepuestos,2025-09-11,4699.12,Educación,39.0,TRANSFERENCIA,0
L2-000890,TiendaExpress,2025-09-05,90.61,Educación,28.0,Tarjeta_Credito,0
L2-000891,HogarFacil,2025-09-30,77.42,,54.0,TARJETA DEBITO,0
L2-000892,ModaViva,2025-12-28,26.6,Tecnología,18.0,TARJETA CREDITO,0
L2-000893,AutoRepuestos,2025-12-30,127.02,,37.0,TRANSFERENCIA,0
L2-000894,TiendaExpress,2025-08-26,28.75,Moda,20.0,Tarjeta Debito,0
L2-000895,TecnoCenter,2025-09-18,32.52,Farmacia,27.0,EFECTIVO.,0
L2-000896,AutoRepuestos,2025-08-10,99.52,AUTOMOTRIZ,31.0,Tarjeta_Credito,0
L2-000897,TiendaExpress,2025-10-20,4196.34, Farmacia,45.0,Transferencia,0
L2-000898,AutoRepuestos,2025-11-10,83.97,AUTOMOTRIZ,57.0,Tarjeta_Credito,0
L2-000899,GourmetPlus,2025-11-14,,HOGAR_,18.0,TARJETA DEBITO,0
L2-000900,GourmetPlus,2025-09-20,82.18,Automotriz,42.0,TRANSFERENCIA,0
L2-000901,TiendaExpress,2025-07-06,141.09,HOGAR_,62.0,Tarjeta_Credito,0
L2-000902,HogarFacil,2025-09-13,6205.1,Deportes,59.0,Tarjeta_Credito,0
L2-000903,FarmaVida,2025-10-13,138.56, Farmacia,60.0,Transferencia_Bancaria,0
L2-000904,TecnoCenter,2025-11-29,141.76,HOGAR_,34.0,Transferencia,0
L2-000905,GourmetPlus,2025-10-30,, Deportes,12.0,Tarjeta_Debito,0
L2-000906,HogarFacil,2025-09-24,88.74,alimentos_,36.0,,0
L2-000907,GourmetPlus,2025-07-30,84.99,MODA.,62.0, Efectivo,0
L2-000908,SuperMax,2025-12-03,60.96,EDUCACION,18.0,Efectivo,0
L2-000909,FarmaVida,2025-11-10,3103.8,Tecnologia,4.0,Tarjeta Debito,0
L2-000910,FarmaVida,2025-10-08,115.4,Automotriz,50.0,,0
L2-000911,LibreriaCentral,2025-08-16,,Automotriz,45.0,Transferencia,0
L2-000912,TecnoCenter,2025-11-16,90.21,Hogar,28.0,Transferencia,0
L2-000913,TiendaExpress,2025-09-11,28.77,Hogar ,50.0,Tarjeta Credito,1
L2-000914,TiendaExpress,2025-12-18,75.89,Hogar,34.0,Transferencia,0
L2-000915,HogarFacil,2025-09-11,116.14, Moda ,54.0,,0
L2-000916,AutoRepuestos,2025-11-14,102.62,Tecnologia,18.0,Tarjeta Credito,0
L2-000917,TiendaExpress,2025-10-01,105.44,Retail,72.0,Transferencia_Bancaria,0
L2-000918,DeportesTotal,2025-09-20,67.11,Moda,33.0,Transferencia,0
L2-000919,LibreriaCentral,2025-12-04,167.38, Automotriz,38.0,Tarjeta_Debito,0
L2-000920,FarmaVida,2025-09-01,67.24,AUTOMOTRIZ,37.0,Transferencia,0
L2-000921,FarmaVida,2025-09-09,32.13,,38.0,Tarjeta_Credito,0
L2-000922,LibreriaCentral,2025-08-16,96.42, Automotriz,23.0,Tarjeta_Debito,0
L2-000923,GourmetPlus,2025-12-05,71.97,EDUCACION,35.0, Efectivo,0
L2-000924,LibreriaCentral,2025-10-29,86.06,,54.0,TRANSFERENCIA,1
